id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	UKB_label	UKB_name	ng_anno_label	INTERVAL_label	UKB_name2	UKB_unit	UKB_class	UKB_subclass	UKB_subclass_unit	ng_anno_raw.label	ng_anno_class	ng_anno_subclass	ng_anno_label3	ng_anno_label.no.units	INTERVAL_doc_name	INTERVAL_abbr_to_use	INTERVAL_full_name	UKB_derived	ng_anno_derived
BMI	mqSQnX	XL_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.208529258320206	0.0352325698691471	3.24594402109507e-09	xlvldlp	xlvldlp	XL_VLDL_P	xlvldlp	xlvldlp	Concentration of very large VLDL particles	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	XL-VLDL-P	XL-VLDL-P	Concentration of very large VLDL particles	no	no
BMI	mqSQnX	XL_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.217652796106536	0.0339501490489844	1.44613163278543e-10	xlvldlp	xlvldlp	XL_VLDL_P	xlvldlp	xlvldlp	Concentration of very large VLDL particles	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	XL-VLDL-P	XL-VLDL-P	Concentration of very large VLDL particles	no	no
BMI	mqSQnX	XL_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.108686398479965	0.123707602670762	0.380433749940051	xlvldlp	xlvldlp	XL_VLDL_P	xlvldlp	xlvldlp	Concentration of very large VLDL particles	mmol/l	Lipoprotein subclasses	Very large VLDL	average diameter 64 nm	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	XL-VLDL-P	XL-VLDL-P	Concentration of very large VLDL particles	no	no
BMI	MQXsE7	L_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.446291882651507	0.184272524655875	0.0161182953621754	lldlfc	lldlfc	L_LDL_FC	lldlfc	lldlfc	Free cholesterol in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL	no	no
BMI	MQXsE7	L_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.175493651438342	0.0349923352437106	5.29776055389164e-07	lldlfc	lldlfc	L_LDL_FC	lldlfc	lldlfc	Free cholesterol in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL	no	no
BMI	MQXsE7	L_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.209234675415087	0.0423355739761057	7.72103316285339e-07	lldlfc	lldlfc	L_LDL_FC	lldlfc	lldlfc	Free cholesterol in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL	no	no
BMI	MQXsE7	L_LDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.228975773089217	0.13059001643364	0.0806993324899606	lldlfc	lldlfc	L_LDL_FC	lldlfc	lldlfc	Free cholesterol in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL	no	no
BMI	mRI7ye	XXL_VLDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.143069006599406	0.134460807033032	0.288299230378167	xxlvldltg	xxlvldltg	XXL_VLDL_TG	xxlvldltg	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL	mmol/l	Lipoprotein subclasses	Chylomicrons and extremely large VLDL	particle diameters from 75 nm upwards	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	Triglycerides	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL	no	no
BMI	mRI7ye	XXL_VLDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.22739879416406	0.0352844470585026	1.15805100211408e-10	xxlvldltg	xxlvldltg	XXL_VLDL_TG	xxlvldltg	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL	mmol/l	Lipoprotein subclasses	Chylomicrons and extremely large VLDL	particle diameters from 75 nm upwards	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	Triglycerides	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL	no	no
BMI	mRI7ye	XXL_VLDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.217962856958427	0.0308080204797625	1.49584826411456e-12	xxlvldltg	xxlvldltg	XXL_VLDL_TG	xxlvldltg	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL	mmol/l	Lipoprotein subclasses	Chylomicrons and extremely large VLDL	particle diameters from 75 nm upwards	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	Triglycerides	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL	no	no
BMI	mRI7ye	XXL_VLDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.265651879996372	0.112617395969535	0.0190614520471739	xxlvldltg	xxlvldltg	XXL_VLDL_TG	xxlvldltg	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL	mmol/l	Lipoprotein subclasses	Chylomicrons and extremely large VLDL	particle diameters from 75 nm upwards	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	Triglycerides	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL	no	no
BMI	mSFqGL	LDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.187400289734869	0.143019041226176	0.191236152924555	ldltg	ldltg	LDL_TG	ldltg	ldltg	Triglycerides in LDL	mmol/l	Triglycerides	Triglycerides		Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	LDL-TG	LDL-TG	Triglycerides in LDL	no	no
BMI	mSFqGL	LDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.117709365494747	0.0361639442892347	0.00113439552286989	ldltg	ldltg	LDL_TG	ldltg	ldltg	Triglycerides in LDL	mmol/l	Triglycerides	Triglycerides		Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	LDL-TG	LDL-TG	Triglycerides in LDL	no	no
BMI	mSFqGL	LDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.127786682652333	0.0327579285374818	9.58202753252008e-05	ldltg	ldltg	LDL_TG	ldltg	ldltg	Triglycerides in LDL	mmol/l	Triglycerides	Triglycerides		Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	LDL-TG	LDL-TG	Triglycerides in LDL	no	no
BMI	mSFqGL	LDL_TG_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.128484403876632	0.130857062371527	0.327067088000024	ldltg	ldltg	LDL_TG	ldltg	ldltg	Triglycerides in LDL	mmol/l	Triglycerides	Triglycerides		Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	LDL-TG	LDL-TG	Triglycerides in LDL	no	no
BMI	MX6nQ4	L_LDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.4128467589569	0.152308038707603	0.00715972931513537	lldlfcpct	lldlfcpct	L_LDL_FC_pct	lldlfcpct	lldlfc_	Free cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	L-LDL-FC_%	L-LDL-FC_percent	Free cholesterol to total lipids ratio in large LDL	yes	yes
BMI	MX6nQ4	L_LDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.283558081230339	0.0340616823501478	8.44421864730609e-17	lldlfcpct	lldlfcpct	L_LDL_FC_pct	lldlfcpct	lldlfc_	Free cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	L-LDL-FC_%	L-LDL-FC_percent	Free cholesterol to total lipids ratio in large LDL	yes	yes
BMI	MX6nQ4	L_LDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.304082281797198	0.0349100240090919	3.02650680370957e-18	lldlfcpct	lldlfcpct	L_LDL_FC_pct	lldlfcpct	lldlfc_	Free cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	L-LDL-FC_%	L-LDL-FC_percent	Free cholesterol to total lipids ratio in large LDL	yes	yes
BMI	MX6nQ4	L_LDL_FC_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.310109789812722	0.12522022315345	0.0138967270923753	lldlfcpct	lldlfcpct	L_LDL_FC_pct	lldlfcpct	lldlfc_	Free cholesterol to total lipids ratio in large LDL	%	Relative lipoprotein lipid concentrations	Large LDL ratios		Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	L-LDL-FC_%	L-LDL-FC_percent	Free cholesterol to total lipids ratio in large LDL	yes	yes
BMI	N5NKXf	XS_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.049564156944649	0.141525127351614	0.726459078909369	xsvldlpl	xsvldlpl	XS_VLDL_PL	xsvldlpl	xsvldlpl	Phospholipids in very small VLDL	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	XS-VLDL-PL	XS-VLDL-PL	Phospholipids in very small VLDL	no	no
BMI	N5NKXf	XS_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.000213120897675656	0.0354579095862308	0.99520431824748	xsvldlpl	xsvldlpl	XS_VLDL_PL	xsvldlpl	xsvldlpl	Phospholipids in very small VLDL	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	XS-VLDL-PL	XS-VLDL-PL	Phospholipids in very small VLDL	no	no
BMI	N5NKXf	XS_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.00767729353774202	0.0324100765333453	0.812750015211636	xsvldlpl	xsvldlpl	XS_VLDL_PL	xsvldlpl	xsvldlpl	Phospholipids in very small VLDL	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	XS-VLDL-PL	XS-VLDL-PL	Phospholipids in very small VLDL	no	no
BMI	N5NKXf	XS_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.042252056078075	0.117613027037255	0.719699027231747	xsvldlpl	xsvldlpl	XS_VLDL_PL	xsvldlpl	xsvldlpl	Phospholipids in very small VLDL	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	XS-VLDL-PL	XS-VLDL-PL	Phospholipids in very small VLDL	no	no
BMI	n7SwA1	Acetoacetate_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.140107431959728	0.103571600050276	0.177298821117218	acetoacetate	acetoacetate	Acetoacetate	acace	acace	Acetoacetate	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	n7SwA1	Acetoacetate_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.104282713144825	0.0337399682914062	0.00199633598175262	acetoacetate	acetoacetate	Acetoacetate	acace	acace	Acetoacetate	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	n7SwA1	Acetoacetate_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.0896997144005749	0.0237264309754667	0.00015646226718388	acetoacetate	acetoacetate	Acetoacetate	acace	acace	Acetoacetate	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	n7SwA1	Acetoacetate_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.16745432261448	0.119641170035243	0.162800170913558	acetoacetate	acetoacetate	Acetoacetate	acace	acace	Acetoacetate	mmol/l	Ketone bodies	Ketone bodies		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	naCCbh	S_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.195049732841229	0.123542628786907	0.115587312864322	shdlp	shdlp	S_HDL_P	shdlp	shdlp	Concentration of small HDL particles	mmol/l	Lipoprotein subclasses	Small HDL	average diameter 8.7 nm	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	S-HDL-P	S-HDL-P	Concentration of small HDL particles	no	no
BMI	naCCbh	S_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.0643743740992214	0.0352400394357504	0.0677389373238608	shdlp	shdlp	S_HDL_P	shdlp	shdlp	Concentration of small HDL particles	mmol/l	Lipoprotein subclasses	Small HDL	average diameter 8.7 nm	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	S-HDL-P	S-HDL-P	Concentration of small HDL particles	no	no
BMI	naCCbh	S_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.0511226162544767	0.0285133932983902	0.0729835679915281	shdlp	shdlp	S_HDL_P	shdlp	shdlp	Concentration of small HDL particles	mmol/l	Lipoprotein subclasses	Small HDL	average diameter 8.7 nm	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	S-HDL-P	S-HDL-P	Concentration of small HDL particles	no	no
BMI	naCCbh	S_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.258571392961566	0.132468039590083	0.0520049559183451	shdlp	shdlp	S_HDL_P	shdlp	shdlp	Concentration of small HDL particles	mmol/l	Lipoprotein subclasses	Small HDL	average diameter 8.7 nm	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	S-HDL-P	S-HDL-P	Concentration of small HDL particles	no	no
BMI	naeudj	HDL_CE_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.467245050915495	0.148736922312993	0.00187424906045558	hdlce	hdlce	HDL_CE	NA	NA	Cholesteryl esters in HDL	mmol/l	Cholesteryl esters	Cholesteryl esters		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	naeudj	HDL_CE_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.342209608684207	0.0357525151927648	1.05240074437308e-21	hdlce	hdlce	HDL_CE	NA	NA	Cholesteryl esters in HDL	mmol/l	Cholesteryl esters	Cholesteryl esters		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	naeudj	HDL_CE_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.329018949325919	0.0341122920395927	5.15243727479965e-22	hdlce	hdlce	HDL_CE	NA	NA	Cholesteryl esters in HDL	mmol/l	Cholesteryl esters	Cholesteryl esters		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	naeudj	HDL_CE_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.404122417548345	0.119652434337296	0.000842265037394582	hdlce	hdlce	HDL_CE	NA	NA	Cholesteryl esters in HDL	mmol/l	Cholesteryl esters	Cholesteryl esters		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	neIdFc	DHA_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.204953501668663	0.123597602879483	0.0984673591555984	dhapct	dhapct	DHA_pct	dhafa	dhabyfa	Ratio of docosahexaenoic acid to total fatty acids	%	Fatty acids	Fatty acid ratios		Ratio of 22:6 docosahexaenoic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Docosahexaenoic acid (%)	Ratio	DHA/FA	DHAbyFA	Ratio of 22:6 docosahexaenoic acid to total fatty acids	yes	yes
BMI	neIdFc	DHA_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.234616218181237	0.0336759973230596	3.24075148442844e-12	dhapct	dhapct	DHA_pct	dhafa	dhabyfa	Ratio of docosahexaenoic acid to total fatty acids	%	Fatty acids	Fatty acid ratios		Ratio of 22:6 docosahexaenoic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Docosahexaenoic acid (%)	Ratio	DHA/FA	DHAbyFA	Ratio of 22:6 docosahexaenoic acid to total fatty acids	yes	yes
BMI	neIdFc	DHA_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.233619879289241	0.0283022345884505	1.52580823884383e-16	dhapct	dhapct	DHA_pct	dhafa	dhabyfa	Ratio of docosahexaenoic acid to total fatty acids	%	Fatty acids	Fatty acid ratios		Ratio of 22:6 docosahexaenoic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Docosahexaenoic acid (%)	Ratio	DHA/FA	DHAbyFA	Ratio of 22:6 docosahexaenoic acid to total fatty acids	yes	yes
BMI	neIdFc	DHA_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.272747755465026	0.111524869081565	0.0151162957044885	dhapct	dhapct	DHA_pct	dhafa	dhabyfa	Ratio of docosahexaenoic acid to total fatty acids	%	Fatty acids	Fatty acid ratios		Ratio of 22:6 docosahexaenoic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Docosahexaenoic acid (%)	Ratio	DHA/FA	DHAbyFA	Ratio of 22:6 docosahexaenoic acid to total fatty acids	yes	yes
BMI	nNyUca	HDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.429340770689104	0.141570267576431	0.0026669678307274	hdlfc	hdlfc	HDL_FC	NA	NA	Free cholesterol in HDL	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	nNyUca	HDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.363245616316503	0.035281147952074	7.36491244661105e-25	hdlfc	hdlfc	HDL_FC	NA	NA	Free cholesterol in HDL	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	nNyUca	HDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.330205694528529	0.0324440606125726	2.49403521369119e-24	hdlfc	hdlfc	HDL_FC	NA	NA	Free cholesterol in HDL	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	nNyUca	HDL_FC_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.459311683166116	0.122440365736943	0.00021642458592133	hdlfc	hdlfc	HDL_FC	NA	NA	Free cholesterol in HDL	mmol/l	Free cholesterol	Free cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	nOWN7g	ApoA1_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.347384572176286	0.140732835250669	0.0142108813030495	apoa1	apoa1	ApoA1	apoa1	apoa1	Apolipoprotein A1	g/l	Apolipoproteins	Apolipoproteins		Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	ApoA1	ApoA1	Apolipoprotein A-I	no	no
BMI	nOWN7g	ApoA1_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.237979435810279	0.0360306101812616	3.97721781539072e-11	apoa1	apoa1	ApoA1	apoa1	apoa1	Apolipoprotein A1	g/l	Apolipoproteins	Apolipoproteins		Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	ApoA1	ApoA1	Apolipoprotein A-I	no	no
BMI	nOWN7g	ApoA1_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.238179335158957	0.0322623695659298	1.55258026508592e-13	apoa1	apoa1	ApoA1	apoa1	apoa1	Apolipoprotein A1	g/l	Apolipoproteins	Apolipoproteins		Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	ApoA1	ApoA1	Apolipoprotein A-I	no	no
BMI	nOWN7g	ApoA1_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.356659897216534	0.126027027370642	0.00501345737108506	apoa1	apoa1	ApoA1	apoa1	apoa1	Apolipoprotein A1	g/l	Apolipoproteins	Apolipoproteins		Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	ApoA1	ApoA1	Apolipoprotein A-I	no	no
BMI	NpFQaZ	M_LDL_TG_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.51347147920697	0.15291952569349	0.000902352227319851	mldltgpct	mldltgpct	M_LDL_TG_pct	mldltgpct	mldltg_	Triglycerides to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	M-LDL-TG_%	M-LDL-TG_percent	Triglycerides to total lipids ratio in medium LDL	yes	yes
BMI	NpFQaZ	M_LDL_TG_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.208118739884608	0.0351438274151023	3.18215135543743e-09	mldltgpct	mldltgpct	M_LDL_TG_pct	mldltgpct	mldltg_	Triglycerides to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	M-LDL-TG_%	M-LDL-TG_percent	Triglycerides to total lipids ratio in medium LDL	yes	yes
BMI	NpFQaZ	M_LDL_TG_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.198622526650454	0.0353107587006099	1.85522919586298e-08	mldltgpct	mldltgpct	M_LDL_TG_pct	mldltgpct	mldltg_	Triglycerides to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	M-LDL-TG_%	M-LDL-TG_percent	Triglycerides to total lipids ratio in medium LDL	yes	yes
BMI	NpFQaZ	M_LDL_TG_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.268236877196885	0.117195710594546	0.0228844654592069	mldltgpct	mldltgpct	M_LDL_TG_pct	mldltgpct	mldltg_	Triglycerides to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	M-LDL-TG_%	M-LDL-TG_percent	Triglycerides to total lipids ratio in medium LDL	yes	yes
BMI	NQ0s3f	Ile_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.218191081286919	0.10902148068687	0.0463849898640405	ile	ile	Ile	ile	ile	Isoleucine	mmol/l	Amino acids	Branched-chain amino acids		Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	Ile	Ile	Isoleucine	no	no
BMI	NQ0s3f	Ile_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.218830032033719	0.0334612599479455	6.16001192224605e-11	ile	ile	Ile	ile	ile	Isoleucine	mmol/l	Amino acids	Branched-chain amino acids		Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	Ile	Ile	Isoleucine	no	no
BMI	NQ0s3f	Ile_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.225452145910257	0.0249630809149814	1.69453550247745e-19	ile	ile	Ile	ile	ile	Isoleucine	mmol/l	Amino acids	Branched-chain amino acids		Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	Ile	Ile	Isoleucine	no	no
BMI	NQ0s3f	Ile_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.215245932126916	0.106330002410171	0.0439479524209736	ile	ile	Ile	ile	ile	Isoleucine	mmol/l	Amino acids	Branched-chain amino acids		Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	Ile	Ile	Isoleucine	no	no
BMI	nu8P2m	Glucose_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.00851312412426485	0.120839930967014	0.94388956150542	glucose	glucose	Glucose	glc	glc	Glucose	mmol/l	Glycolysis related metabolites	Glycolysis related metabolites		Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	Glc	Glc	Glucose	no	no
